Random Seed,NSamples,Event,Shapley Value,t (event index),Entity,Tolerance
42,1000,Event -2,-0.015428289771080014,-1,100995,1.25e-06
42,1000,Event -3,2.4184584617610545e-05,-2,100995,1.25e-06
42,1000,Event -4,0.49268029630184174,-3,100995,1.25e-06
42,1000,Event -1,-0.24440788043042022,0,110347,1.25e-06
42,1000,Event -2,-0.028901242340604424,-1,110347,1.25e-06
42,1000,Event -3,0.019503885880112662,-2,110347,1.25e-06
42,1000,Event -4,0.027194159105420057,-3,110347,1.25e-06
42,1000,Event -1,-0.03409247224529584,0,126259,1.25e-06
42,1000,Event -2,-0.013090599328279473,-1,126259,1.25e-06
42,1000,Event -3,-0.07462286079923314,-2,126259,1.25e-06
42,1000,Event -4,0.5949145816266537,-3,126259,1.25e-06
42,1000,Event -1,0.0058591708493103845,0,194933,1.25e-06
42,1000,Event -2,-0.012750334617843568,-1,194933,1.25e-06
42,1000,Event -3,0.0031325066311928993,-2,194933,1.25e-06
42,1000,Event -4,0.02566986180085909,-3,194933,1.25e-06
42,1000,Event -5,0.028386967120898447,-4,194933,1.25e-06
42,1000,Event -6,0.032464364153288655,-5,194933,1.25e-06
42,1000,Event -7,0.03065810161083451,-6,194933,1.25e-06
42,1000,Event -8,0.032504552657529245,-7,194933,1.25e-06
42,1000,Event -9,0.0033145463802698194,-8,194933,1.25e-06
42,1000,Event -10,-0.04404004872248876,-9,194933,1.25e-06
42,1000,Event -11,-0.5847610167517902,-10,194933,1.25e-06
42,1000,Event -1,-0.02540082683165861,0,119081,1.25e-06
42,1000,Event -2,0.09776546110709503,-1,119081,1.25e-06
42,1000,Event -3,-0.0037697697679201572,-2,119081,1.25e-06
42,1000,Event -4,0.01638105312983195,-3,119081,1.25e-06
42,1000,Event -5,0.3297537371516227,-4,119081,1.25e-06
42,1000,Event -1,-0.027588778485854473,0,116772,1.25e-06
42,1000,Event -2,-0.052180919796228374,-1,116772,1.25e-06
42,1000,Event -3,-0.0843906787534555,-2,116772,1.25e-06
42,1000,Event -4,0.010498917351166398,-3,116772,1.25e-06
42,1000,Event -1,-0.017717083295186353,0,137521,1.25e-06
42,1000,Event -2,0.19030021627744037,-1,137521,1.25e-06
42,1000,Event -3,0.008167197306950874,-2,137521,1.25e-06
42,1000,Event -4,0.4122851888338725,-3,137521,1.25e-06
42,1000,Event -1,0.15517795085906982,0,101160,1.25e-06
42,1000,Event -1,-0.05670116469264025,0,121841,1.25e-06
42,1000,Event -2,0.10015112223724511,-1,121841,1.25e-06
42,1000,Event -3,-0.18778493876258506,-2,121841,1.25e-06
42,1000,Event -4,0.13592195697128756,-3,121841,1.25e-06
42,1000,Event -5,-0.1457970067858696,-4,121841,1.25e-06
42,1000,Event -1,-0.017828444639841713,0,112440,1.25e-06
42,1000,Event -2,-0.03847665588061015,-1,112440,1.25e-06
42,1000,Event -3,0.40150811274846393,-2,112440,1.25e-06
42,1000,Event -1,0.16612201929092407,0,185709,1.25e-06
42,1000,Event -1,-0.009097814559936523,0,184910,1.25e-06
42,1000,Event -2,-0.02948819100856781,-1,184910,1.25e-06
42,1000,Event -1,-0.2666174440334241,0,125067,1.25e-06
42,1000,Event -2,-0.02679387914637724,-1,125067,1.25e-06
42,1000,Event -3,0.12534996060033646,-2,125067,1.25e-06
42,1000,Event -4,0.04859934933483598,-3,125067,1.25e-06
42,1000,Event -1,-0.002552911639213562,0,192696,1.25e-06
42,1000,Event -2,0.4959861785173416,-1,192696,1.25e-06
42,1000,Event -1,-0.01542856047550837,0,161564,1.25e-06
42,1000,Event -2,-0.01150224357843399,-1,161564,1.25e-06
42,1000,Event -3,0.018734224140644077,-2,161564,1.25e-06
42,1000,Event -4,0.61651627967755,-3,161564,1.25e-06
42,1000,Event -1,0.11111693580945331,0,188706,1.25e-06
42,1000,Event -2,0.01251280804475148,-1,188706,1.25e-06
42,1000,Event -3,0.003619497021039333,-2,188706,1.25e-06
42,1000,Event -4,0.30376601219177246,-3,188706,1.25e-06
42,1000,Event -1,0.013027325272560125,0,152287,1.25e-06
42,1000,Event -2,-0.0491934617360433,-1,152287,1.25e-06
42,1000,Event -3,0.012665882706642146,-2,152287,1.25e-06
42,1000,Event -4,0.27088462313016254,-3,152287,1.25e-06
42,1000,Event -1,-0.04423140734434128,0,163500,1.25e-06
42,1000,Event -2,0.05971016734838486,-1,163500,1.25e-06
42,1000,Event -1,-0.008149337981428435,0,135392,1.25e-06
42,1000,Event -2,-0.018428974563167177,-1,135392,1.25e-06
42,1000,Event -3,-0.04162320962974,-2,135392,1.25e-06
42,1000,Event -4,-0.01106568546522233,-3,135392,1.25e-06
42,1000,Event -5,-0.010577349080925894,-4,135392,1.25e-06
42,1000,Event -6,0.0027271536844117087,-5,135392,1.25e-06
42,1000,Event -7,0.40706828165621983,-6,135392,1.25e-06
42,1000,Event -1,-0.012343645095825195,0,187637,1.25e-06
42,1000,Event -2,0.6263833940029144,-1,187637,1.25e-06
42,1000,Event -1,0.042896966139475495,0,199547,1.25e-06
42,1000,Event -2,-0.01907513042291005,-1,199547,1.25e-06
42,1000,Event -3,0.4955907116333644,-2,199547,1.25e-06
42,1000,Event -1,0.13457071781158447,0,114768,1.25e-06
42,1000,Event -1,0.20057284832000732,0,182610,1.25e-06
42,1000,Event -1,-0.19160620123147964,0,132527,1.25e-06
42,1000,Event -1,-0.005182817578315735,0,119575,1.25e-06
42,1000,Event -2,0.5543486922979355,-1,119575,1.25e-06
42,1000,Event -1,0.03684764256080003,0,194355,1.25e-06
42,1000,Event -2,-0.024103669822215956,-1,194355,1.25e-06
42,1000,Event -3,0.09892560442288711,-2,194355,1.25e-06
42,1000,Event -4,0.1914316604534783,-3,194355,1.25e-06
42,1000,Event -5,0.1542980114618938,-4,194355,1.25e-06
42,1000,Event -1,-0.15360140974322956,0,109430,1.25e-06
42,1000,Event -2,-0.05209660530090322,-1,109430,1.25e-06
42,1000,Event -3,-0.06528596505522727,-2,109430,1.25e-06
42,1000,Event -4,-0.07375529408454898,-3,109430,1.25e-06
42,1000,Event -5,-0.07818433369199435,-4,109430,1.25e-06
42,1000,Event -6,0.03799727385242774,-5,109430,1.25e-06
42,1000,Event -1,-0.022892365852991738,0,167527,1.25e-06
42,1000,Event -2,-0.027413258949915573,-1,167527,1.25e-06
42,1000,Event -3,0.022109553217887885,-2,167527,1.25e-06
42,1000,Event -4,0.3083033313353856,-3,167527,1.25e-06
42,1000,Event -1,0.38415390253067017,0,117448,1.25e-06
42,1000,Event -1,-0.05043315887451172,0,115686,1.25e-06
42,1000,Event -1,-0.0011661157011985598,0,106358,1.25e-06
42,1000,Event -2,0.12741432537635153,-1,106358,1.25e-06
42,1000,Event -3,-0.04799286325772596,-2,106358,1.25e-06
42,1000,Event -4,-0.0031871850291887646,-3,106358,1.25e-06
42,1000,Event -5,0.38386048326889677,-4,106358,1.25e-06
42,1000,Event -1,-0.020543466508388467,0,178931,1.25e-06
42,1000,Event -2,0.14958791633446994,-1,178931,1.25e-06
42,1000,Event -3,-0.07001217752695073,-2,178931,1.25e-06
42,1000,Event -4,0.03956277618805566,-3,178931,1.25e-06
42,1000,Event -5,-0.052943523228168476,-4,178931,1.25e-06
42,1000,Event -1,0.0017605125904083252,0,173666,1.25e-06
42,1000,Event -1,0.17919660856326416,0,136911,1.25e-06
42,1000,Event -2,-0.008614179988702163,-1,136911,1.25e-06
42,1000,Event -3,0.014164023101329817,-2,136911,1.25e-06
42,1000,Event -4,0.3426716253161431,-3,136911,1.25e-06
42,1000,Event -1,0.4279884696006775,0,181115,1.25e-06
42,1000,Event -1,0.0661870539188385,0,171317,1.25e-06
42,1000,Event -1,-0.010444253683090212,0,180006,1.25e-06
42,1000,Event -2,0.006063804030418396,-1,180006,1.25e-06
42,1000,Event -3,0.5093518048524857,-2,180006,1.25e-06
42,1000,Event -1,-0.013892019788424172,0,121786,1.25e-06
42,1000,Event -2,-0.01801172892252604,-1,121786,1.25e-06
42,1000,Event -3,0.5837828864653906,-2,121786,1.25e-06
42,1000,Event -1,-0.025873839855194092,0,193194,1.25e-06
42,1000,Event -2,0.6146083176136017,-1,193194,1.25e-06
42,1000,Event -1,-0.07543072104454039,0,119494,1.25e-06
42,1000,Event -2,-0.04135770102341969,-1,119494,1.25e-06
42,1000,Event -3,-0.03690732270479202,-2,119494,1.25e-06
42,1000,Event -4,0.4176735704143842,-3,119494,1.25e-06
42,1000,Event -1,-0.04206017653147379,0,176815,1.25e-06
42,1000,Event -2,-0.008734675745169323,-1,176815,1.25e-06
42,1000,Event -3,0.5669858281811079,-2,176815,1.25e-06
42,1000,Event -1,-0.00851082056760788,0,167515,1.25e-06
42,1000,Event -2,0.46437355130910873,-1,167515,1.25e-06
42,1000,Event -1,0.25073431183894473,0,123675,1.25e-06
42,1000,Event -2,-0.019801522294680268,-1,123675,1.25e-06
42,1000,Event -3,0.3556782131393751,-2,123675,1.25e-06
42,1000,Event -1,-0.019633047282695708,0,187159,1.25e-06
42,1000,Event -2,0.024169574181238815,-1,187159,1.25e-06
42,1000,Event -3,0.08954473088184987,-2,187159,1.25e-06
42,1000,Event -4,0.04249956955512364,-3,187159,1.25e-06
42,1000,Event -5,0.24621939410765964,-4,187159,1.25e-06
42,1000,Event -1,-0.005023524165153503,0,178607,1.25e-06
42,1000,Event -2,0.3790518194437027,-1,178607,1.25e-06
42,1000,Event -1,-0.01890871673822403,0,164022,1.25e-06
42,1000,Event -2,0.38974059373140335,-1,164022,1.25e-06
42,1000,Event -1,-0.003012423714001973,0,180652,1.25e-06
42,1000,Event -2,0.003622109691301981,-1,180652,1.25e-06
42,1000,Event -3,0.5666183034578959,-2,180652,1.25e-06
42,1000,Event -1,0.03490404685338337,0,166246,1.25e-06
42,1000,Event -2,-0.027782121584528943,-1,166246,1.25e-06
42,1000,Event -3,-0.0011986113729931002,-2,166246,1.25e-06
42,1000,Event -4,-0.025927685130210123,-3,166246,1.25e-06
42,1000,Event -5,0.005691678892998463,-4,166246,1.25e-06
42,1000,Event -6,0.011840441681089832,-5,166246,1.25e-06
42,1000,Event -7,0.01237557956150598,-6,166246,1.25e-06
42,1000,Event -8,0.02789680432705652,-7,166246,1.25e-06
42,1000,Event -1,0.01711388677358628,0,160574,1.25e-06
42,1000,Event -2,-0.014101085563500744,-1,160574,1.25e-06
42,1000,Event -3,0.10924844692150754,-2,160574,1.25e-06
42,1000,Event -4,0.32059608648220694,-3,160574,1.25e-06
42,1000,Event -1,0.20265793800354004,0,134857,1.25e-06
42,1000,Event -1,-0.009051988522211715,0,160550,1.25e-06
42,1000,Event -2,0.14832211037476856,-1,160550,1.25e-06
42,1000,Event -3,0.3810860266288122,-2,160550,1.25e-06
42,1000,Event -1,-0.14226685464382172,0,154148,1.25e-06
42,1000,Event -1,0.09681923836469639,0,194090,1.25e-06
42,1000,Event -2,-0.010189847151438402,-1,194090,1.25e-06
42,1000,Event -3,-0.11160159955422069,-2,194090,1.25e-06
42,1000,Event -4,-0.006108466287453967,-3,194090,1.25e-06
42,1000,Event -5,0.1837581510345141,-4,194090,1.25e-06
42,1000,Event -1,0.03797873606284467,0,132669,1.25e-06
42,1000,Event -2,-0.020385580509900983,-1,132669,1.25e-06
42,1000,Event -3,-0.043350397795438804,-2,132669,1.25e-06
42,1000,Event -4,-0.0591798640787602,-3,132669,1.25e-06
42,1000,Event -5,-0.08556622341275216,-4,132669,1.25e-06
42,1000,Event -6,0.5630173201362292,-5,132669,1.25e-06
42,1000,Event -1,-0.03431258350610733,0,136581,1.25e-06
42,1000,Event -2,0.3550558164715767,-1,136581,1.25e-06
42,1000,Event -1,-0.15530686502655355,0,129817,1.25e-06
42,1000,Event -2,-0.02064247007171313,-1,129817,1.25e-06
42,1000,Event -3,0.08287359674771633,-2,129817,1.25e-06
42,1000,Event -4,-0.020182684808969484,-3,129817,1.25e-06
42,1000,Event -5,-0.0202177229026953,-4,129817,1.25e-06
42,1000,Event -6,0.3326640208562215,-5,129817,1.25e-06
42,1000,Event -1,0.003874461281867252,0,100326,1.25e-06
42,1000,Event -2,-0.007844390046028812,-1,100326,1.25e-06
42,1000,Event -3,-0.002996597261655818,-2,100326,1.25e-06
42,1000,Event -4,0.0007740551517123336,-3,100326,1.25e-06
42,1000,Event -5,0.13150653981027133,-4,100326,1.25e-06
42,1000,Event -6,0.014099604317120153,-5,100326,1.25e-06
42,1000,Event -7,0.08946500363804047,-6,100326,1.25e-06
42,1000,Event -1,-0.02341260015964508,0,106860,1.25e-06
42,1000,Event -2,0.018340691924095154,-1,106860,1.25e-06
42,1000,Event -1,-0.05244172488649685,0,161214,1.25e-06
42,1000,Event -2,-0.06409839664896329,-1,161214,1.25e-06
42,1000,Event -3,-0.03367618843913077,-2,161214,1.25e-06
42,1000,Event -4,0.20466992134849227,-3,161214,1.25e-06
42,1000,Event -1,-0.009749079744021102,0,116133,1.25e-06
42,1000,Event -2,-0.032371362050374344,-1,116133,1.25e-06
42,1000,Event -3,-0.006011371811230975,-2,116133,1.25e-06
42,1000,Event -4,0.5938544174035391,-3,116133,1.25e-06
42,1000,Event -1,0.03456456959247589,0,115491,1.25e-06
42,1000,Event -2,0.2711435705423355,-1,115491,1.25e-06
42,1000,Event -1,-0.03125487267971039,0,187564,1.25e-06
42,1000,Event -2,0.3974420577287674,-1,187564,1.25e-06
42,1000,Event -1,0.20273025333881378,0,162592,1.25e-06
42,1000,Event -2,-0.019737720489501953,-1,162592,1.25e-06
42,1000,Event -3,0.4344862848520279,-2,162592,1.25e-06
42,1000,Event -1,-0.04809588335809245,0,186882,1.25e-06
42,1000,Event -2,-0.024293139505954013,-1,186882,1.25e-06
42,1000,Event -3,-0.023929555643172565,-2,186882,1.25e-06
42,1000,Event -4,-0.022113871503443953,-3,186882,1.25e-06
42,1000,Event -5,-0.11704700135049353,-4,186882,1.25e-06
42,1000,Event -6,-0.006511648921739531,-5,186882,1.25e-06
42,1000,Event -7,0.5255780195906048,-6,186882,1.25e-06
42,1000,Event -1,0.047159958382447534,0,112673,1.25e-06
42,1000,Event -2,0.003940334916114806,-1,112673,1.25e-06
42,1000,Event -3,-0.010277821620305355,-2,112673,1.25e-06
42,1000,Event -4,0.002472267548243215,-3,112673,1.25e-06
42,1000,Event -5,0.3981107955177625,-4,112673,1.25e-06
42,1000,Event -1,0.00178287923336029,0,198085,1.25e-06
42,1000,Event -2,-0.00811493396759033,-1,198085,1.25e-06
42,1000,Event -3,0.5606822818517685,-2,198085,1.25e-06
42,1000,Event -1,-0.07403872907161713,0,169831,1.25e-06
42,1000,Event -1,-0.036882782975832626,0,105207,1.25e-06
42,1000,Event -2,0.01790247609217962,-1,105207,1.25e-06
42,1000,Event -3,0.6399498706062635,-2,105207,1.25e-06
42,1000,Event -1,-0.013975563148657479,0,171138,1.25e-06
42,1000,Event -2,-0.02407394597927729,-1,171138,1.25e-06
42,1000,Event -3,0.39510031541188556,-2,171138,1.25e-06
42,1000,Event -1,-0.03917362938324623,0,151338,1.25e-06
42,1000,Event -2,-0.040346045295397495,-1,151338,1.25e-06
42,1000,Event -3,-0.05366688991586363,-2,151338,1.25e-06
42,1000,Event -4,-0.11547870462139442,-3,151338,1.25e-06
42,1000,Event -5,0.3470005949338278,-4,151338,1.25e-06
42,1000,Event -1,-0.010738968849182129,0,154571,1.25e-06
42,1000,Event -2,-0.03155981004238129,-1,154571,1.25e-06
42,1000,Event -1,-0.0020029395818710327,0,136977,1.25e-06
42,1000,Event -2,0.202334925532341,-1,136977,1.25e-06
42,1000,Event -1,-0.00538688997093466,0,101264,1.25e-06
42,1000,Event -2,-0.011287417850410713,-1,101264,1.25e-06
42,1000,Event -3,-0.019748193310509147,-2,101264,1.25e-06
42,1000,Event -4,0.0620167518498938,-3,101264,1.25e-06
42,1000,Event -5,0.09204145908318723,-4,101264,1.25e-06
42,1000,Event -6,-0.04058756864626141,-5,101264,1.25e-06
42,1000,Event -7,-0.00026363031331348756,-6,101264,1.25e-06
42,1000,Event -8,0.039714514356821634,-7,101264,1.25e-06
42,1000,Event -9,0.004257204583244222,-8,101264,1.25e-06
42,1000,Event -10,0.0738021522525843,-9,101264,1.25e-06
42,1000,Event -1,-0.006631478667259216,0,189094,1.25e-06
42,1000,Event -2,0.39991535246372223,-1,189094,1.25e-06
42,1000,Event -1,-0.014523615439732879,0,184018,1.25e-06
42,1000,Event -2,0.18725765744845074,-1,184018,1.25e-06
42,1000,Event -3,0.14371813337008157,-2,184018,1.25e-06
42,1000,Event -1,-0.011409018366109757,0,149115,1.25e-06
42,1000,Event -2,-0.028428154616128787,-1,149115,1.25e-06
42,1000,Event -3,-0.04087506475902737,-2,149115,1.25e-06
42,1000,Event -4,-0.01290479543663206,-3,149115,1.25e-06
42,1000,Event -5,0.03812782324495763,-4,149115,1.25e-06
42,1000,Event -6,-0.019700785406998208,-5,149115,1.25e-06
42,1000,Event -7,0.33510111527783526,-6,149115,1.25e-06
42,1000,Event -1,0.4445444345474243,0,118491,1.25e-06
42,1000,Event -1,-0.01854687354394366,0,162525,1.25e-06
42,1000,Event -2,0.19499290415218873,-1,162525,1.25e-06
42,1000,Event -3,-0.10598170629569448,-2,162525,1.25e-06
42,1000,Event -4,0.023102175976548834,-3,162525,1.25e-06
42,1000,Event -5,-0.169092989180769,-4,162525,1.25e-06
42,1000,Event -6,0.06980710952054876,-5,162525,1.25e-06
42,1000,Event -7,0.13981671709389915,-6,162525,1.25e-06
42,1000,Event -1,-0.026285008837779362,0,181378,1.25e-06
42,1000,Event -2,-0.06372757876912752,-1,181378,1.25e-06
42,1000,Event -3,0.004629464199145642,-2,181378,1.25e-06
42,1000,Event -4,0.6555519166092078,-3,181378,1.25e-06
42,1000,Event -1,-0.0012044012546539307,0,160695,1.25e-06
42,1000,Event -1,-0.0029287680983543477,0,142684,1.25e-06
42,1000,Event -2,-0.035762170205513706,-1,142684,1.25e-06
42,1000,Event -3,0.2973007669051491,-2,142684,1.25e-06
42,1000,Event -4,-0.14900447850426055,-3,142684,1.25e-06
42,1000,Event -5,-0.02828831672668462,-4,142684,1.25e-06
42,1000,Event -6,0.23469695846239724,-5,142684,1.25e-06
42,1000,Event -1,0.38495151698589325,0,113032,1.25e-06
42,1000,Event -2,-0.05061931908130646,-1,113032,1.25e-06
42,1000,Event -1,-0.008607834577560425,0,159047,1.25e-06
42,1000,Event -2,0.015637621283531185,-1,159047,1.25e-06
42,1000,Event -3,0.10406897962093353,-2,159047,1.25e-06
42,1000,Event -1,0.00026929378509521484,0,139796,1.25e-06
42,1000,Event -2,0.40812692046165466,-1,139796,1.25e-06
42,1000,Event -1,0.21599018573760986,0,154881,1.25e-06
42,1000,Event -1,-0.0008041883508364329,0,149365,1.25e-06
42,1000,Event -2,-0.029026784002780914,-1,149365,1.25e-06
42,1000,Event -3,0.012293137609958652,-2,149365,1.25e-06
42,1000,Event -4,0.20712763319412866,-3,149365,1.25e-06
42,1000,Event -1,-0.0100792919596036,0,120698,1.25e-06
42,1000,Event -2,0.2336190169056256,-1,120698,1.25e-06
42,1000,Event -3,-0.019026445845762865,-2,120698,1.25e-06
42,1000,Event -4,0.2557978356877963,-3,120698,1.25e-06
42,1000,Event -1,-0.01731688529253006,0,186239,1.25e-06
42,1000,Event -2,0.43775562196969986,-1,186239,1.25e-06
42,1000,Event -1,-0.002168695131937666,0,165214,1.25e-06
42,1000,Event -2,0.03263961772123973,-1,165214,1.25e-06
42,1000,Event -3,0.04285170634587605,-2,165214,1.25e-06
42,1000,Event -4,0.07917299369970958,-3,165214,1.25e-06
42,1000,Event -1,-0.03785836696624755,0,197167,1.25e-06
42,1000,Event -2,0.015581429004669186,-1,197167,1.25e-06
42,1000,Event -3,-0.0179990828037262,-2,197167,1.25e-06
42,1000,Event -1,0.01998189091682434,0,153669,1.25e-06
42,1000,Event -1,0.04284632454315822,0,153826,1.25e-06
42,1000,Event -2,-0.057407741745313004,-1,153826,1.25e-06
42,1000,Event -3,0.4960042561093966,-2,153826,1.25e-06
42,1000,Event -1,0.08393435676892598,0,176016,1.25e-06
42,1000,Event -2,-0.05812298258145658,-1,176016,1.25e-06
42,1000,Event -3,0.41536902387936914,-2,176016,1.25e-06
42,1000,Event -4,-0.004832973082860237,-3,176016,1.25e-06
42,1000,Event -1,-0.00923474133014679,0,179418,1.25e-06
42,1000,Event -2,0.3482077568769455,-1,179418,1.25e-06
42,1000,Event -1,0.01843990882237752,0,180546,1.25e-06
42,1000,Event -2,-0.007524306575457254,-1,180546,1.25e-06
42,1000,Event -3,0.5162165214618047,-2,180546,1.25e-06
42,1000,Event -1,0.03529246896505356,0,117105,1.25e-06
42,1000,Event -2,-0.03967588394880294,-1,117105,1.25e-06
42,1000,Event -3,-0.020946445564428963,-2,117105,1.25e-06
42,1000,Event -4,0.2688309277097384,-3,117105,1.25e-06
42,1000,Event -1,0.15997818112373352,0,155097,1.25e-06
42,1000,Event -1,0.19583165645599365,0,113129,1.25e-06
42,1000,Event -1,0.06795332133769992,0,112326,1.25e-06
42,1000,Event -2,0.0020128637552260897,-1,112326,1.25e-06
42,1000,Event -3,-0.02039730896552408,-2,112326,1.25e-06
42,1000,Event -4,0.11113931536674508,-3,112326,1.25e-06
42,1000,Event -5,-0.0722603117426237,-4,112326,1.25e-06
42,1000,Event -6,0.22404574255148574,-5,112326,1.25e-06
42,1000,Event -1,-0.0031530544161794405,0,143416,1.25e-06
42,1000,Event -2,0.10340543985366821,-1,143416,1.25e-06
42,1000,Event -3,0.19917045931021354,-2,143416,1.25e-06
42,1000,Event -4,0.011057884991169054,-3,143416,1.25e-06
42,1000,Event -5,0.10781018336613962,-4,143416,1.25e-06
42,1000,Event -1,-0.04006123244762419,0,145392,1.25e-06
42,1000,Event -2,0.000510727862517029,-1,145392,1.25e-06
42,1000,Event -3,-0.012445538739363354,-2,145392,1.25e-06
42,1000,Event -4,0.002932129303614271,-3,145392,1.25e-06
42,1000,Event -5,0.25522857209046684,-4,145392,1.25e-06
42,1000,Event -1,-0.0005178650220235843,0,162017,1.25e-06
42,1000,Event -2,0.02711974084377284,-1,162017,1.25e-06
42,1000,Event -3,0.2035086939732235,-2,162017,1.25e-06
42,1000,Event -4,-0.02998975813388827,-3,162017,1.25e-06
42,1000,Event -5,-0.02053757111231492,-4,162017,1.25e-06
42,1000,Event -6,0.22980083127816525,-5,162017,1.25e-06
42,1000,Event -1,-0.0519542396068573,0,139712,1.25e-06
42,1000,Event -2,-0.016461551189422607,-1,139712,1.25e-06
42,1000,Event -3,0.5835891366004944,-2,139712,1.25e-06
42,1000,Event -1,-0.08498232066631317,0,139885,1.25e-06
42,1000,Event -1,-0.00260278582572937,0,168271,1.25e-06
42,1000,Event -2,0.4386693835258484,-1,168271,1.25e-06
42,1000,Event -1,-0.011592351893583985,0,154851,1.25e-06
42,1000,Event -2,0.004228250682353926,-1,154851,1.25e-06
42,1000,Event -3,-0.08483499139547342,-2,154851,1.25e-06
42,1000,Event -4,-0.049565137426058434,-3,154851,1.25e-06
42,1000,Event -5,-0.03394817660252253,-4,154851,1.25e-06
42,1000,Event -1,0.009806176026662186,0,128326,1.25e-06
42,1000,Event -2,0.14725982149442035,-1,128326,1.25e-06
42,1000,Event -3,0.16909994681676233,-2,128326,1.25e-06
42,1000,Event -1,0.00037060678005218506,0,142241,1.25e-06
42,1000,Event -2,0.47565875947475433,-1,142241,1.25e-06
42,1000,Event -1,-0.025436925391356134,0,148869,1.25e-06
42,1000,Event -2,0.08793556069334338,-1,148869,1.25e-06
42,1000,Event -3,-0.0873074233531951,-2,148869,1.25e-06
42,1000,Event -4,0.00880683461825051,-3,148869,1.25e-06
42,1000,Event -5,0.517798318217198,-4,148869,1.25e-06
42,1000,Event -1,0.26797932386398315,0,162397,1.25e-06
42,1000,Event -1,-0.09375916173060735,0,124522,1.25e-06
42,1000,Event -2,-0.015366998811562851,-1,124522,1.25e-06
42,1000,Event -3,0.1259386638800303,-2,124522,1.25e-06
42,1000,Event -1,0.015432983636856079,0,135139,1.25e-06
42,1000,Event -2,0.24068623781204224,-1,135139,1.25e-06
42,1000,Event -1,-0.01485230575005211,0,163189,1.25e-06
42,1000,Event -2,0.04505110929409668,-1,163189,1.25e-06
42,1000,Event -3,-0.043975639343261756,-2,163189,1.25e-06
42,1000,Event -4,-0.05766001492738726,-3,163189,1.25e-06
42,1000,Event -5,-0.01135747581720353,-4,163189,1.25e-06
42,1000,Event -6,0.4378457248210907,-5,163189,1.25e-06
42,1000,Event -1,0.08950905601183567,0,103379,1.25e-06
42,1000,Event -2,-0.04876990268627793,-1,103379,1.25e-06
42,1000,Event -3,0.12951586246490468,-2,103379,1.25e-06
42,1000,Event -4,2.2287170092921693e-06,-3,103379,1.25e-06
42,1000,Event -5,0.2778379579385122,-4,103379,1.25e-06
42,1000,Event -1,-0.006944185247024004,0,125479,1.25e-06
42,1000,Event -2,0.20371293872594848,-1,125479,1.25e-06
42,1000,Event -3,-0.03622580245137231,-2,125479,1.25e-06
42,1000,Event -4,-0.03536810378233604,-3,125479,1.25e-06
42,1000,Event -5,0.32724398821592354,-4,125479,1.25e-06
42,1000,Event -6,-0.10379126816987994,-5,125479,1.25e-06
42,1000,Event -1,-0.006667306025822957,0,199779,1.25e-06
42,1000,Event -2,-0.0072992344697316485,-1,199779,1.25e-06
42,1000,Event -3,0.5030826429526011,-2,199779,1.25e-06
42,1000,Event -1,0.0070362836122512635,0,118249,1.25e-06
42,1000,Event -2,0.11195110778013868,-1,118249,1.25e-06
42,1000,Event -3,0.015920763214429187,-2,118249,1.25e-06
42,1000,Event -4,0.37032924592494965,-3,118249,1.25e-06
42,1000,Event -1,-0.02947474662854204,0,189288,1.25e-06
42,1000,Event -2,-0.0033321114081405123,-1,189288,1.25e-06
42,1000,Event -3,-0.06145727870079647,-2,189288,1.25e-06
42,1000,Event -4,-0.06841659935424325,-3,189288,1.25e-06
42,1000,Event -5,-0.04972025728532692,-4,189288,1.25e-06
42,1000,Event -6,-0.013111105225913878,-5,189288,1.25e-06
42,1000,Event -7,-0.05997284149272447,-6,189288,1.25e-06
42,1000,Event -8,-0.04002910933445835,-7,189288,1.25e-06
42,1000,Event -9,-0.13150809881781053,-8,189288,1.25e-06
42,1000,Event -10,-0.16389209547257413,-9,189288,1.25e-06
42,1000,Event -11,0.31300046350812827,-10,189288,1.25e-06
42,1000,Event -1,-0.0048782676458358765,0,182072,1.25e-06
42,1000,Event -2,0.5451542288064957,-1,182072,1.25e-06
42,1000,Event -1,0.19556167721748352,0,195184,1.25e-06
42,1000,Event -2,0.00356120367844897,-1,195184,1.25e-06
42,1000,Event -3,0.020833378036816907,-2,195184,1.25e-06
42,1000,Event -4,0.3737516005833944,-3,195184,1.25e-06
42,1000,Event -1,-0.011445735891660053,0,114804,1.25e-06
42,1000,Event -2,-0.00024824341138203997,-1,114804,1.25e-06
42,1000,Event -3,0.5607723544041315,-2,114804,1.25e-06
42,1000,Event -1,-0.003299400210380554,0,195325,1.25e-06
42,1000,Event -2,0.430607870221138,-1,195325,1.25e-06
42,1000,Event -1,-0.047182039668162666,0,156834,1.25e-06
42,1000,Event -2,-0.07235078886151311,-1,156834,1.25e-06
42,1000,Event -3,-0.0035603828728199035,-2,156834,1.25e-06
42,1000,Event -4,0.388680183639129,-3,156834,1.25e-06
42,1000,Event -1,0.022356624901294725,0,131621,1.25e-06
42,1000,Event -2,0.004432860016822818,-1,131621,1.25e-06
42,1000,Event -3,0.016879650950431823,-2,131621,1.25e-06
42,1000,Event -4,0.018851238489150997,-3,131621,1.25e-06
42,1000,Event -5,0.14623178094625472,-4,131621,1.25e-06
42,1000,Event -1,0.4256656765937805,0,163362,1.25e-06
42,1000,Event -1,-0.011002729336420696,0,134301,1.25e-06
42,1000,Event -2,-0.034015240768591554,-1,134301,1.25e-06
